1:A1,1:A2,22:A1,22:A2,43:A1,43:A2,64:A1,64:A2,85:A1,85:A2,106:A1,106:A2,127:A1,127:A2,148:A1,148:A2,169:A1,169:A2,190:A1,190:A2,211:A1,211:A2,232:A1,232:A2,253:A1,253:A2,274:A1,274:A2,295:A1,295:A2,316:A1,316:A2,337:A1,337:A2,358:A1,358:A2,379:A1,379:A2,400:A1,400:A2,421:A1,421:A2
1.7416593e-08,1.9564304e-09,1.4931e-08,2.5390505e-09,1.4157807e-08,3.4221905e-09,1.3830914e-08,3.811438e-09,1.3009537e-08,3.6702734e-09,1.3168901e-08,4.371046e-09,1.2509598e-08,3.1759848e-09,1.1946312e-08,3.0700178e-09,1.03529105e-08,1.8457359e-09,9.441778e-09,7.7880397e-10,1.2042329e-09,-8.930536e-09,-7.296096e-09,-1.037746e-08,-2.5828093e-08,-1.6848688e-08,-3.767869e-08,-8.357834e-09,-4.1311175e-08,1.6366394e-09,-3.7723986e-08,1.2468693e-08,-1.9108732e-08,1.4169913e-08,-1.3952565e-08,1.1939822e-08,-2.25009e-09,-6.2079017e-09,-2.306878e-08,-1.538143e-08,-3.2002045e-08,-2.3226658e-08
1.4963534e-08,1.0599569e-08,1.629162e-08,9.990662e-09,1.565549e-08,8.613607e-09,1.40933105e-08,7.644931e-09,1.2399328e-08,6.987723e-09,9.283875e-09,5.5177956e-09,6.1952337e-09,6.216291e-09,3.1360134e-09,5.8976095e-09,4.389922e-10,6.799517e-09,-3.4579082e-09,7.1271358e-09,-4.1616297e-09,1.422631e-08,-8.8624335e-09,1.5040975e-08,-8.4961815e-10,2.1104766e-08,-7.695882e-09,1.6583389e-08,-1.13506315e-08,1.0153468e-08,-2.2436389e-08,6.3629635e-09,-3.0015713e-08,5.7401524e-09,-3.571751e-08,7.8825035e-09,-3.2606867e-08,1.6185739e-08,-2.3945141e-08,2.0676012e-08,-2.1478196e-10,2.8765932e-08
8.778006e-09,1.5113026e-10,7.1904553e-09,2.0424547e-10,7.091344e-09,5.7067345e-10,5.94648e-09,1.1689485e-10,5.023991e-09,-1.0308213e-10,2.6758145e-09,6.7114525e-10,2.274872e-09,1.1234661e-09,-8.9463226e-10,2.6036289e-09,2.5146393e-10,5.077884e-09,-2.2290547e-09,5.7347282e-09,1.9980562e-09,1.7309997e-08,4.4916244e-09,2.1566445e-08,1.2128e-08,2.8916137e-08,2.3740698e-08,1.8239684e-08,2.4990305e-08,1.3026275e-08,1.09247225e-08,5.9957533e-10,-5.5331597e-09,1.2900143e-09,-2.322455e-08,3.1889578e-09,-2.7010556e-08,2.410992e-08,-9.854793e-09,3.318861e-08,1.3413894e-08,4.4832728e-08
-5.3344946e-09,-1.07767395e-08,-6.008369e-09,-1.0151353e-08,-7.234312e-09,-9.652193e-09,-7.2576207e-09,-7.998173e-09,-7.389973e-09,-6.3531664e-09,-4.8747046e-09,-4.9797455e-09,-4.403947e-09,-3.799585e-09,3.3387734e-10,-2.7616553e-09,4.4254878e-10,-2.893674e-09,7.965821e-09,-1.0228178e-10,1.3080864e-08,-4.3259116e-09,1.9799982e-08,-2.4391995e-09,2.3654927e-08,-8.186013e-09,2.2640448e-08,-5.05129e-09,2.331575e-08,-5.416958e-09,2.7554927e-08,-1.0637869e-08,2.1796836e-08,-9.83233e-09,1.8787865e-08,-1.3503674e-08,8.416621e-09,-1.5619904e-08,-2.9082958e-09,-1.5686423e-08,-1.4432065e-08,-1.6787524e-08
-2.0279947e-08,-4.2819948e-09,-1.840723e-08,-4.871153e-09,-1.7216367e-08,-4.4497686e-09,-1.5054948e-08,-4.338752e-09,-1.2669845e-08,-4.40885e-09,-1.0339888e-08,-4.1542774e-09,-7.1639517e-09,-4.340711e-09,-4.2534345e-09,-4.1651513e-09,-7.762607e-10,-4.491669e-09,4.3285766e-09,-4.1898267e-09,9.090274e-09,-9.688425e-09,2.113596e-08,-1.4738653e-08,1.3702864e-08,-2.6680835e-08,1.3023021e-08,-2.2795103e-08,8.179026e-09,-2.2904471e-08,1.6649935e-08,-9.552242e-09,2.694887e-08,-1.6462037e-08,3.707938e-08,-1.9159737e-08,2.9973638e-08,-4.2780187e-08,2.813884e-09,-5.610376e-08,-3.8327887e-08,-6.782865e-08
-2.0685606e-08,1.7106352e-09,-1.880016e-08,2.1156052e-09,-1.5398582e-08,1.3826221e-09,-1.3994582e-08,4.1205386e-10,-1.179678e-08,-1.9429536e-11,-1.08402585e-08,-1.1606172e-09,-8.96732e-09,-1.4761e-09,-8.681214e-09,-2.6508562e-09,-5.860634e-09,-2.68131e-09,-8.008276e-09,-5.439129e-09,-4.1010884e-09,-3.5745162e-09,-7.778508e-09,-9.16507e-09,-2.0210502e-09,-7.0151147e-09,2.8344476e-09,-9.8208846e-09,5.871442e-09,-1.3531317e-08,9.41797e-09,-1.0737553e-08,1.2028397e-08,-1.6547936e-08,1.3802984e-08,-1.7021033e-08,9.156674e-09,-2.3711522e-08,1.022432e-08,-2.6112165e-08,-1.2910988e-08,-3.3912468e-08
-7.61668e-09,-2.3329216e-09,-7.382735e-09,-3.0702636e-09,-8.459026e-09,-2.8857805e-09,-8.76004e-09,-2.43032e-09,-8.973875e-09,-2.5051305e-09,-9.378561e-09,-2.2115947e-09,-9.5120445e-09,-2.1726156e-09,-1.0078384e-08,-2.4855982e-09,-1.1260116e-08,-2.2957576e-09,-1.2202993e-08,-2.2128044e-09,-1.624323e-08,-1.3079444e-10,-1.795773e-08,2.5975815e-09,-7.789248e-09,1.2860532e-08,-2.8623528e-09,4.265341e-09,8.909323e-09,3.148438e-09,3.0595628e-09,-1.5975232e-08,-2.9586729e-09,-1.15275185e-08,-1.4054939e-08,-1.1711049e-08,-7.538364e-09,8.427735e-09,9.82844e-09,2.0377382e-08,5.0242814e-08,2.816018e-08
7.823292e-09,-7.647705e-09,3.8905394e-09,-6.813797e-09,8.9283086e-10,-6.442736e-09,-1.6747718e-09,-6.529784e-09,-4.920508e-09,-6.379618e-09,-7.0228223e-09,-6.010163e-09,-9.942379e-09,-6.1749126e-09,-1.1427239e-08,-4.9341e-09,-1.3346982e-08,-5.121638e-09,-1.3588288e-08,-3.2450227e-09,-1.21860255e-08,-1.8499196e-09,-8.879268e-09,2.9687446e-09,-6.9031123e-09,-3.4338465e-09,-6.3280097e-09,-5.960363e-09,-7.29649e-09,-5.9347736e-09,-1.12130945e-08,-1.2917139e-08,-1.02371835e-08,-8.508949e-09,-1.0181808e-08,-1.1069933e-08,6.976328e-09,4.2817194e-11,1.9790846e-08,4.967171e-09,6.948937e-08,2.0177149e-08
6.386806e-09,-5.15745e-09,5.6780367e-09,-5.7676894e-09,3.72954e-09,-6.315699e-09,1.3650066e-09,-6.143454e-09,-5.7463956e-10,-6.23184e-09,-2.927111e-09,-6.502584e-09,-5.4488547e-09,-6.223318e-09,-7.0389325e-09,-6.5812804e-09,-9.842478e-09,-6.751456e-09,-1.0460815e-08,-6.7335697e-09,-1.1888132e-08,-1.0789773e-08,-9.947033e-09,-1.426871e-08,-1.5441538e-08,-2.3623047e-08,-2.1163098e-08,-1.8638442e-08,-2.4498382e-08,-2.3990353e-08,-1.556655e-08,-9.093212e-09,-1.2558449e-09,-1.545062e-08,2.037563e-08,-1.3958933e-08,2.9779649e-08,-3.0583283e-08,3.4385963e-08,-4.2165752e-08,1.9322886e-08,-4.445603e-08
-1.1424058e-09,-6.7180563e-09,-1.8312363e-09,-6.6320913e-09,-1.2099584e-09,-5.925079e-09,-7.4001383e-10,-6.4392283e-09,-2.8787975e-10,-6.645598e-09,-5.0402416e-10,-6.929082e-09,2.4594238e-10,-7.702408e-09,-1.4383709e-09,-9.013897e-09,-1.519164e-09,-9.639582e-09,-5.592077e-09,-1.2739028e-08,-1.1805566e-08,-1.5675782e-08,-1.68116e-08,-2.0366404e-08,-2.6095321e-08,-1.5299928e-08,-1.673138e-08,-9.3450945e-09,-1.40363525e-08,-8.235613e-09,6.5794876e-09,5.4811244e-10,1.717118e-08,-6.526667e-09,3.306151e-08,-7.1205273e-09,2.5553492e-08,-2.257273e-08,1.9444851e-08,-3.172038e-08,-2.7493877e-08,-4.9974705e-08
-7.0735644e-09,-6.693096e-09,-5.3994746e-09,-6.3425203e-09,-4.2059884e-09,-6.9224155e-09,-2.8501472e-09,-6.67024e-09,-1.3793315e-09,-6.662911e-09,6.3120503e-10,-7.199066e-09,1.3226304e-09,-7.499803e-09,3.2893712e-09,-7.973446e-09,2.7757079e-09,-9.039934e-09,2.8723817e-09,-8.586824e-09,4.5893286e-10,-6.6892976e-09,-2.7962317e-09,4.1980822e-10,4.5999315e-09,1.2149365e-08,1.1132321e-08,1.5419268e-08,2.2884546e-08,2.954164e-08,2.5100187e-08,2.0336842e-08,2.0300508e-08,2.5905743e-08,7.813575e-09,2.0058867e-08,-4.963936e-09,2.3286903e-08,-1.6694266e-08,3.2781386e-08,-2.0302693e-08,2.6544102e-08
3.3966059e-09,-5.5860467e-09,3.152168e-09,-6.324389e-09,2.2140145e-09,-5.8432836e-09,2.0083695e-09,-5.5485074e-09,1.7736257e-09,-5.4253437e-09,1.5816995e-09,-4.478476e-09,2.0398958e-09,-3.90799e-09,2.039875e-09,-1.9118453e-09,4.346651e-09,8.728094e-10,8.0256966e-09,4.3040056e-09,1.9349342e-08,1.5927071e-08,2.4954595e-08,2.5766859e-08,4.1167567e-08,3.1921555e-08,3.2790496e-08,2.7524228e-08,3.6844607e-08,2.8527511e-08,1.2864432e-08,2.063896e-08,2.5261908e-09,3.128563e-08,-2.2088004e-08,3.6118458e-08,-2.066872e-08,5.669001e-08,-2.2347225e-08,6.5739094e-08,1.3673811e-08,8.242988e-08
1.658885e-08,-6.9108923e-09,1.4313072e-08,-5.707927e-09,1.3642745e-08,-5.6979483e-09,1.1193683e-08,-5.374803e-09,8.683085e-09,-3.6050516e-09,6.3774332e-09,-1.4101461e-09,4.9458397e-09,2.5223854e-09,5.54009e-09,6.163784e-09,6.9678086e-09,1.04653886e-08,1.2303737e-08,1.44507e-08,2.3994188e-08,2.3365585e-08,3.177664e-08,2.1198765e-08,2.6611811e-08,1.3013265e-08,2.49019e-08,1.3500533e-08,3.2285845e-09,2.6782874e-09,-8.320707e-09,1.33988225e-08,-2.0448585e-08,1.2984274e-08,-1.9552703e-08,2.3591296e-08,-1.1561024e-08,3.3738274e-08,2.940537e-09,3.1112716e-08,1.7768931e-08,4.6675964e-08
1.5198896e-08,7.129117e-10,1.5755745e-08,-3.583216e-10,1.3966478e-08,2.5859617e-10,1.3525255e-08,1.2586588e-09,1.2728259e-08,1.970717e-09,1.2342167e-08,3.0586036e-09,1.1579764e-08,3.6393868e-09,1.123978e-08,4.4010853e-09,9.843472e-09,4.655387e-09,1.079097e-08,5.0882303e-09,8.594824e-09,-9.222786e-10,8.7465875e-09,-5.9187535e-09,-9.5509085e-09,-1.2955148e-08,-1.551401e-08,-9.9956345e-09,-2.7890414e-08,-1.0474709e-08,-2.1204237e-08,2.1607631e-09,-1.7616816e-08,7.0391254e-10,-2.9436416e-09,5.756058e-09,-1.9011668e-09,-5.843859e-09,-4.562895e-09,-1.1750473e-08,-2.6555757e-08,-2.144199e-08
3.6350731e-09,1.515274e-08,3.9275814e-09,1.6306467e-08,6.1113132e-09,1.6029055e-08,8.2425435e-09,1.529541e-08,1.015948e-08,1.3951256e-08,1.2452497e-08,1.142989e-08,1.262489e-08,7.904382e-09,1.2365436e-08,4.1390744e-09,9.482374e-09,-7.190393e-10,2.8827745e-09,-5.414462e-09,-1.2301159e-08,-1.5646773e-08,-2.5473e-08,-1.6957166e-08,-2.9571936e-08,-1.1742777e-08,-3.5323094e-08,-7.1262205e-09,-2.701871e-08,7.056979e-09,-1.6331668e-08,3.1008451e-09,-8.91137e-09,4.6772706e-09,-5.9512715e-09,-4.8706554e-09,-1.9639657e-08,-2.1229637e-08,-3.4087787e-08,-1.711482e-08,-6.4437344e-08,-3.967605e-08
-5.117538e-09,3.168435e-08,-2.2833535e-09,3.0690366e-08,2.2640372e-10,2.9925502e-08,2.610672e-09,2.8212964e-08,5.6581206e-09,2.559864e-08,6.4204717e-09,2.246535e-08,8.94312e-09,1.8883904e-08,6.7936896e-09,1.4130114e-08,6.594324e-09,1.00030455e-08,-2.8303986e-09,4.7782818e-09,-1.5819369e-08,-4.743488e-10,-3.161023e-08,3.6341954e-10,-2.5328188e-08,1.07801394e-08,-2.2291005e-08,9.767919e-09,-7.2849833e-09,1.46834145e-08,-1.0035509e-08,4.138954e-09,-1.09762315e-08,2.2893e-09,-2.162212e-08,-4.7125797e-09,-2.9445411e-08,-1.0399481e-10,-3.0699567e-08,1.2144824e-09,-2.8219267e-08,2.5475775e-09
-2.7002314e-09,2.5560748e-08,-9.820108e-10,2.5656327e-08,7.180442e-10,2.5031104e-08,1.8109215e-09,2.431257e-08,2.2386148e-09,2.3752088e-08,2.6878582e-09,2.3057744e-08,1.979973e-09,2.2923865e-08,2.4113742e-09,2.3314906e-08,2.847617e-09,2.4051538e-08,3.9494448e-09,2.3178902e-08,4.0954276e-10,2.3089685e-08,1.5077185e-09,2.1725109e-08,-4.725007e-10,1.8309134e-08,2.7590041e-09,1.23554935e-08,-1.9934183e-09,-4.9769007e-09,-8.581292e-09,-7.046256e-09,-1.1853636e-08,-1.1182303e-08,-1.8935975e-08,-7.652367e-09,-3.253803e-09,8.922946e-09,5.9255956e-09,2.2871682e-09,3.973465e-08,2.8500518e-08
-6.0155667e-09,5.1664992e-09,-4.86425e-09,5.2223132e-09,-4.5724544e-09,5.277869e-09,-4.363129e-09,5.8194423e-09,-4.9240985e-09,7.0897523e-09,-4.0942942e-09,9.394892e-09,-3.2179557e-09,1.1690007e-08,5.875618e-10,1.4649567e-08,3.0394696e-09,1.6166545e-08,1.1938224e-08,2.0099005e-08,2.2276318e-08,1.7302185e-08,3.4402763e-08,1.1616838e-08,2.44573e-08,-7.680764e-09,1.789409e-08,-1.0913282e-08,-2.4391513e-09,-1.5972583e-08,-5.7965472e-09,-1.0648328e-08,-5.7569762e-09,-8.460953e-09,5.1487645e-09,-5.0495292e-09,2.0920346e-08,-6.7787354e-09,2.8076753e-08,-7.782535e-09,4.751467e-08,-2.3385416e-09
-1.6930544e-08,-1.0667642e-08,-1.7079978e-08,-1.0559131e-08,-1.7184444e-08,-9.207734e-09,-1.539034e-08,-7.735129e-09,-1.2793554e-08,-6.8431496e-09,-9.932628e-09,-6.161293e-09,-6.5056036e-09,-5.8184604e-09,-3.4228107e-09,-5.80856e-09,2.311872e-10,-5.559814e-09,4.824075e-09,-5.3737605e-09,1.42972665e-08,-8.787975e-09,1.8679021e-08,-1.505197e-08,2.2099432e-08,-2.1100801e-08,1.0210181e-08,-2.4759787e-08,1.151572e-08,-1.8330924e-08,9.085565e-09,-1.541189e-08,9.455408e-09,-1.1513534e-08,1.8739856e-08,-8.396335e-09,7.4151405e-09,-2.1027173e-08,9.492748e-09,-1.249875e-08,-1.6863805e-08,-3.8518646e-08
-2.1340389e-08,-7.1228734e-09,-2.0566764e-08,-6.8131634e-09,-1.8007576e-08,-7.339943e-09,-1.7276514e-08,-7.995286e-09,-1.4863497e-08,-8.01927e-09,-1.2972492e-08,-9.211697e-09,-1.006639e-08,-1.0762752e-08,-9.476919e-09,-1.322232e-08,-7.1693353e-09,-1.5395988e-08,-1.1523608e-08,-1.9442703e-08,-1.2676467e-08,-1.8577513e-08,-1.5534239e-08,-2.0833669e-08,-5.045748e-09,-8.824853e-09,8.076834e-09,-9.187607e-09,1.8477992e-08,-8.860712e-09,2.3876492e-08,-1.46346e-08,1.7484806e-08,-1.9248576e-08,4.491157e-09,-1.9738742e-08,-1.4414482e-08,-2.0520599e-08,-2.1257733e-08,-1.4542447e-08,-5.0723134e-08,-2.3699009e-08
-5.1659064e-09,-6.9292954e-09,-4.2355e-09,-7.584445e-09,-5.1597135e-09,-8.008021e-09,-4.7346354e-09,-8.605378e-09,-5.7967466e-09,-1.0379922e-08,-7.938667e-09,-1.1203237e-08,-1.03919255e-08,-1.1515506e-08,-1.3065926e-08,-1.1433193e-08,-1.5961888e-08,-1.0246747e-08,-1.7034182e-08,-9.2277626e-09,-2.0804224e-08,-4.3037582e-09,-1.4579222e-08,2.3996765e-09,-8.147936e-09,6.6450907e-09,1.1136414e-08,2.9120422e-09,1.7358865e-08,-5.5752536e-09,1.9594822e-08,-1.470765e-08,1.2364637e-08,-2.3050955e-08,-2.7945026e-09,-3.1065518e-08,-8.7543714e-09,-2.1181071e-08,-2.6156043e-08,-3.1295823e-08,-1.2178262e-08,-9.0044106e-09
1.7863846e-08,-2.1454895e-08,1.3394938e-08,-2.1058845e-08,9.3434664e-09,-2.0877762e-08,4.0675268e-09,-2.0547692e-08,-1.6484419e-09,-1.8362044e-08,-5.2608238e-09,-1.5927771e-08,-9.855814e-09,-1.3100726e-08,-1.0515011e-08,-8.965508e-09,-1.2726045e-08,-6.350194e-09,-8.453219e-09,-7.069466e-10,-7.78683e-10,5.584938e-09,6.4459367e-09,1.3940648e-08,1.2190681e-08,5.232025e-09,5.1733933e-09,4.9978666e-09,7.504697e-09,-1.206991e-09,2.0195094e-09,-1.0331642e-08,1.0762435e-08,-1.3490885e-08,9.217996e-09,-2.6323622e-08,2.1865516e-08,-3.120385e-08,1.4536376e-08,-4.3268066e-08,3.1466502e-08,-3.1975418e-08
1.8639065e-08,-2.7222118e-08,1.3793223e-08,-2.6911891e-08,8.994101e-09,-2.5816037e-08,5.0318496e-09,-2.3816423e-08,2.1324449e-09,-2.2467438e-08,-1.412358e-09,-2.041727e-08,-2.9384253e-09,-1.8395484e-08,-5.6324e-09,-1.663313e-08,-5.7932232e-09,-1.38415786e-08,-4.9523607e-09,-1.1550292e-08,4.1510027e-09,-7.3148407e-09,3.728611e-09,-9.758631e-09,1.0654194e-09,-1.0676624e-08,-6.6291e-09,-7.1157125e-09,-5.829774e-09,-3.0663214e-09,-5.9589733e-10,5.6760183e-09,1.23700445e-08,5.373437e-09,3.2496693e-08,5.618884e-09,4.020738e-08,-9.448715e-09,5.4594576e-08,-9.287265e-09,3.8665465e-08,-3.0287662e-08
3.1758125e-09,-1.0580812e-08,2.6059752e-09,-1.0545795e-08,2.8746785e-09,-1.0667006e-08,2.855547e-09,-1.1525703e-08,3.0514276e-09,-1.2211117e-08,2.8142355e-09,-1.3917419e-08,2.021831e-09,-1.5491672e-08,1.1934037e-10,-1.7585597e-08,-2.0438793e-09,-1.9565036e-08,-8.590336e-09,-2.3154936e-08,-1.7668581e-08,-2.3039117e-08,-2.2948544e-08,-2.5056668e-08,-2.7566818e-08,-1.1991113e-08,-1.6831374e-08,-3.877969e-09,-1.4250458e-08,8.459189e-09,5.0322972e-09,2.358221e-08,9.720293e-09,2.7973337e-08,2.8445415e-08,4.359933e-08,2.7120855e-08,4.4151232e-08,4.3955374e-08,5.6611547e-08,3.330026e-08,4.3773166e-08
-4.75777e-09,1.8320103e-09,-1.0901906e-09,1.2939424e-09,1.1963303e-09,-1.7589788e-10,3.0850098e-09,-1.6144578e-09,3.696828e-09,-3.5537853e-09,4.1699635e-09,-5.2742055e-09,3.1391216e-09,-7.521743e-09,1.8101706e-09,-9.646963e-09,-2.0597337e-09,-1.1616336e-08,-5.8268514e-09,-1.26453825e-08,-1.7906194e-08,-1.3573067e-08,-2.3274213e-08,-2.21518e-09,-2.288718e-08,1.0570541e-08,-1.3053831e-08,1.957454e-08,-8.133073e-09,2.9891904e-08,-1.2315996e-09,3.3223248e-08,-2.6374911e-09,4.635344e-08,-8.114288e-09,5.5435205e-08,-2.4976445e-09,7.4038624e-08,-1.1462071e-09,8.2300915e-08,2.6790628e-08,9.9565646e-08
9.310161e-09,-6.9302457e-09,6.3848633e-09,-6.5177086e-09,4.7045354e-09,-5.226206e-09,3.5131487e-09,-4.1207535e-09,2.973064e-09,-2.7322513e-09,2.364542e-09,-1.1874509e-09,2.5271052e-09,8.929201e-10,3.2092837e-09,3.6192143e-09,5.1032e-09,5.99691e-09,8.261481e-09,9.432734e-09,1.2057192e-08,1.4568622e-08,1.0367522e-08,2.4191673e-08,1.365134e-08,2.252601e-08,4.5917115e-10,2.695706e-08,3.8420134e-09,3.024866e-08,-1.645522e-08,2.908685e-08,-1.5970008e-08,3.9346823e-08,-2.5281583e-08,3.703753e-08,-1.4510017e-08,5.041907e-08,-1.2833871e-08,4.5482576e-08,1.342224e-08,6.0179325e-08
1.1924426e-08,-7.209216e-10,1.1350139e-08,-6.8808303e-10,9.793045e-09,-4.9324905e-10,7.915344e-09,9.273387e-10,6.570612e-09,3.1015015e-09,6.096629e-09,5.7449094e-09,6.6191737e-09,8.857516e-09,8.337547e-09,1.1563721e-08,1.0848099e-08,1.46951145e-08,1.5942238e-08,1.752089e-08,3.060583e-08,2.4043311e-08,3.1874613e-08,1.6176667e-08,2.6041237e-08,1.2149882e-08,1.1072039e-08,9.7908055e-09,-4.593072e-09,5.3272053e-09,-1.4386379e-08,1.0999475e-08,-1.3637841e-08,8.346466e-09,-1.0652016e-08,8.6768965e-09,-4.6776707e-09,3.0742922e-09,1.2561978e-09,-2.698929e-09,-7.840092e-09,-1.1052084e-08
2.167666e-09,2.0622007e-08,3.1849428e-09,2.0863151e-08,5.2733298e-09,2.0910477e-08,7.2746484e-09,2.0096822e-08,8.6205025e-09,1.8870903e-08,9.517653e-09,1.7770953e-08,9.849684e-09,1.6073406e-08,9.344618e-09,1.4962426e-08,9.528727e-09,1.3937345e-08,8.688427e-09,1.1621625e-08,5.2681197e-09,5.8373555e-09,8.170231e-09,-4.030968e-09,-2.0921354e-09,-8.9747925e-09,2.651233e-09,-1.6828928e-08,-8.072907e-09,-1.9049876e-08,8.5079743e-10,-1.6590123e-08,-4.3130677e-09,-2.3188136e-08,2.2995035e-09,-1.758519e-08,-4.372135e-09,-2.882695e-08,-5.094055e-09,-2.2433497e-08,-2.0332147e-08,-3.297361e-08
-1.4359099e-08,3.313126e-08,-8.457726e-09,3.208589e-08,-4.6595843e-09,3.028833e-08,-7.0854006e-10,2.8257537e-08,2.3941376e-09,2.5362665e-08,4.77615e-09,2.1618574e-08,5.6322182e-09,1.803368e-08,6.37655e-09,1.34299345e-08,3.8306482e-09,7.9858875e-09,-1.4287944e-09,3.2443206e-09,-1.8594472e-08,-1.1173572e-08,-2.5717474e-08,-1.0034404e-08,-2.0297957e-08,-1.23950015e-08,-1.2658257e-08,-1.3731319e-08,-9.775104e-10,-1.7557586e-08,5.2135993e-09,-2.97182e-08,-4.2720822e-09,-3.5271558e-08,-9.040054e-09,-4.1242515e-08,-2.8669461e-08,-4.385777e-08,-3.9473004e-08,-3.7818015e-08,-4.711326e-08,-3.8375013e-08
-9.588547e-09,1.6294706e-08,-1.0486208e-08,1.6761698e-08,-8.934418e-09,1.7585611e-08,-7.488126e-09,1.7494473e-08,-4.9269433e-09,1.7359854e-08,-2.3910307e-09,1.6575273e-08,7.973231e-10,1.4434206e-08,1.6355803e-09,1.1986428e-08,3.3479175e-09,9.1630215e-09,2.5896954e-10,5.8203007e-09,-5.325431e-09,-3.220921e-10,-7.660789e-09,-7.28207e-10,-4.7809676e-09,-4.504604e-09,-2.9855882e-09,-7.08607e-09,3.1796052e-09,-1.5554354e-08,-5.71812e-09,-2.7156291e-08,-5.0634843e-09,-3.3159466e-08,-2.5459238e-08,-4.729166e-08,-3.5394088e-08,-4.6716227e-08,-5.4028717e-08,-5.9443334e-08,-6.913258e-08,-5.4011412e-08
-7.553084e-09,7.1980493e-09,-6.319216e-09,7.4246893e-09,-6.059461e-09,7.679682e-09,-5.0064966e-09,9.184309e-09,-3.646835e-09,1.0254502e-08,-1.9920987e-09,1.1630732e-08,6.3987045e-11,1.3546604e-08,3.3505223e-09,1.5163751e-08,7.481178e-09,1.6979422e-08,1.31799105e-08,1.7916639e-08,2.5449902e-08,1.9131098e-08,2.902477e-08,6.8216472e-09,2.7497165e-08,-1.332228e-10,1.4378895e-08,-1.0277756e-08,4.991952e-09,-1.525534e-08,-6.157545e-09,-1.6154607e-08,-8.751422e-09,-2.215353e-08,-1.6005526e-08,-3.147161e-08,-1.6959609e-08,-3.660496e-08,-3.199169e-08,-5.045929e-08,-4.4762494e-08,-4.8538176e-08
-8.592943e-09,1.1873535e-08,-6.4599783e-09,1.1495141e-08,-4.7590247e-09,1.1552496e-08,-3.413724e-09,1.1244087e-08,-2.6254385e-09,1.1961286e-08,-1.1273624e-09,1.3219359e-08,8.496855e-10,1.46986565e-08,3.7216004e-09,1.658446e-08,7.377093e-09,1.8690653e-08,1.4366651e-08,2.1009368e-08,2.4662175e-08,2.2029155e-08,3.2910147e-08,1.5551647e-08,2.7602361e-08,7.294366e-09,2.5029134e-08,-2.3096365e-09,9.247164e-09,-5.439783e-09,5.361195e-09,-8.735158e-09,-3.67078e-09,-8.829008e-09,-1.2621432e-09,-1.6985833e-09,1.7991296e-10,-4.7780886e-09,4.4229895e-09,1.8765545e-09,1.21220465e-08,4.7709822e-11
-1.1324877e-08,7.802016e-09,-8.761417e-09,7.7881745e-09,-5.848849e-09,6.6487913e-09,-3.8354977e-09,5.5076828e-09,-2.4765732e-09,3.959038e-09,-1.655443e-09,2.7609415e-09,-1.8828474e-09,1.901702e-09,-1.1021803e-09,1.844167e-09,-1.165336e-09,1.120332e-09,-6.2321787e-10,1.1537168e-09,-4.5013704e-09,-1.4599583e-09,-4.636873e-09,4.834364e-09,1.1664668e-09,3.7864942e-09,4.2517825e-09,8.174835e-09,8.5625e-09,5.192318e-09,7.425064e-09,7.566385e-09,1.0000004e-09,1.2135945e-08,4.458349e-09,2.3349612e-08,4.313016e-09,3.094743e-08,2.4269571e-08,4.8206303e-08,3.8910237e-08,4.262412e-08
1.7753516e-09,-1.4505929e-08,4.2731496e-10,-1.48001025e-08,-1.9300768e-09,-1.4304721e-08,-2.9434257e-09,-1.3737938e-08,-3.3469647e-09,-1.3635311e-08,-4.041158e-09,-1.44682275e-08,-4.256271e-09,-1.558609e-08,-6.724639e-09,-1.8142176e-08,-9.493833e-09,-1.9637461e-08,-1.5216223e-08,-2.1563348e-08,-2.2985496e-08,-2.0257351e-08,-2.6510586e-08,-1.42566865e-08,-2.6637384e-08,-5.9260494e-09,-1.947361e-08,4.1225143e-09,-1.1205577e-08,9.698168e-09,-4.7056434e-09,1.9672328e-08,3.7751406e-09,2.4005226e-08,8.503841e-09,2.9484502e-08,1.5058092e-08,3.7682383e-08,2.6324118e-08,4.0524018e-08,3.2130348e-08,4.2899412e-08
1.640748e-08,-2.7250252e-08,1.03102495e-08,-2.6260528e-08,6.854597e-09,-2.5282219e-08,2.830331e-09,-2.4561167e-08,-5.9220706e-10,-2.346842e-08,-3.2973133e-09,-2.2379414e-08,-6.3165517e-09,-2.2132307e-08,-9.018162e-09,-2.1235946e-08,-1.1922658e-08,-2.144836e-08,-1.6017415e-08,-2.1607399e-08,-1.8898303e-08,-1.8770676e-08,-2.414024e-08,-1.8446066e-08,-2.7628507e-08,-8.6164516e-09,-2.7195568e-08,-3.5702108e-09,-2.3472035e-08,9.582248e-09,-9.568361e-09,1.27317765e-08,5.658629e-09,1.745677e-08,1.6316292e-08,1.2705594e-08,2.7745438e-08,1.1572604e-08,2.3135327e-08,-3.259395e-10,2.948449e-08,9.154784e-09
