1:U1,1:U2,22:U1,22:U2,43:U1,43:U2,64:U1,64:U2,85:U1,85:U2,106:U1,106:U2,127:U1,127:U2,148:U1,148:U2,169:U1,169:U2,190:U1,190:U2,211:U1,211:U2,232:U1,232:U2,253:U1,253:U2,274:U1,274:U2,295:U1,295:U2,316:U1,316:U2,337:U1,337:U2,358:U1,358:U2,379:U1,379:U2,400:U1,400:U2,421:U1,421:U2
1.965154e-09,1.670637e-11,1.966392e-09,1.6694188e-11,1.9677298e-09,1.6729056e-11,1.96892e-09,1.6634333e-11,1.970178e-09,1.655391e-11,1.9710888e-09,1.6230723e-11,1.971976e-09,1.5922522e-11,1.9721431e-09,1.5298847e-11,1.972228e-09,1.4817538e-11,1.9708633e-09,1.381779e-11,1.9669566e-09,1.1968444e-11,1.9592081e-09,1.0787958e-11,1.9489745e-09,1.3046997e-11,1.9391029e-09,1.8569141e-11,1.9310658e-09,2.5255e-11,1.9265096e-09,3.5380657e-11,1.9266373e-09,4.223842e-11,1.9282997e-09,4.943646e-11,1.9320547e-09,5.273855e-11,1.9348108e-09,5.4687886e-11,1.9357906e-09,5.4276094e-11
1.9864819e-09,9.660163e-12,1.9864612e-09,9.679343e-12,1.9865227e-09,9.777393e-12,1.9864352e-09,9.86225e-12,1.986318e-09,1.0020367e-11,1.9860393e-09,1.0231029e-11,1.9857207e-09,1.0540668e-11,1.98527e-09,1.0903638e-11,1.9846997e-09,1.1290767e-11,1.9839081e-09,1.1751388e-11,1.9812485e-09,1.292182e-11,1.9746276e-09,1.5752068e-11,1.9684834e-09,1.9123723e-11,1.959624e-09,2.4500773e-11,1.9548532e-09,3.087817e-11,1.9485136e-09,3.8241098e-11,1.9494186e-09,4.7046197e-11,1.9499775e-09,5.540392e-11,1.9600508e-09,6.3472554e-11,1.9677187e-09,6.849947e-11,1.985929e-09,7.268926e-11
2.0008213e-09,4.315125e-12,2.0007414e-09,4.2139885e-12,2.0004103e-09,4.0269624e-12,1.999962e-09,3.731734e-12,1.9991446e-09,3.49949e-12,1.998234e-09,3.3506752e-12,1.997019e-09,3.3692298e-12,1.99593e-09,3.6011467e-12,1.994543e-09,3.857258e-12,1.993271e-09,4.3759866e-12,1.9898183e-09,6.3255356e-12,1.9856725e-09,1.0784024e-11,1.9834252e-09,1.5288657e-11,1.981364e-09,1.9101606e-11,1.9801358e-09,2.367454e-11,1.978125e-09,2.6854182e-11,1.9774067e-09,3.3259555e-11,1.9787034e-09,3.8815208e-11,1.9848532e-09,4.646911e-11,1.993638e-09,5.1443252e-11,2.0095534e-09,5.564123e-11
2.0115274e-09,-4.988057e-12,2.0110384e-09,-5.045866e-12,2.0105788e-09,-5.203936e-12,2.009972e-09,-5.4680275e-12,2.009273e-09,-5.7997205e-12,2.0083581e-09,-6.158142e-12,2.0072959e-09,-6.5147445e-12,2.005966e-09,-6.8449027e-12,2.0045055e-09,-7.023332e-12,2.0026354e-09,-7.2669323e-12,2.0000648e-09,-6.1592697e-12,1.9987016e-09,-4.1882496e-12,1.9981328e-09,-5.5899827e-13,2.0013566e-09,2.2293562e-12,2.002961e-09,4.648358e-12,2.0078963e-09,6.675153e-12,2.0094033e-09,7.2395865e-12,2.013485e-09,7.4129244e-12,2.0123185e-09,7.1313823e-12,2.0153799e-09,6.7034538e-12,2.0110218e-09,5.447969e-12
2.0228037e-09,-1.7035515e-11,2.0212934e-09,-1.698717e-11,2.0199173e-09,-1.6698103e-11,2.0187017e-09,-1.6386547e-11,2.017735e-09,-1.6007673e-11,2.0168567e-09,-1.5783123e-11,2.0161046e-09,-1.5545778e-11,2.0153406e-09,-1.5494904e-11,2.014607e-09,-1.534794e-11,2.0141808e-09,-1.5224993e-11,2.01537e-09,-1.4961274e-11,2.01751e-09,-1.520157e-11,2.0193522e-09,-1.5290587e-11,2.0231095e-09,-1.4110347e-11,2.0277806e-09,-1.4349537e-11,2.0349376e-09,-1.4598277e-11,2.0400799e-09,-1.8834514e-11,2.044109e-09,-2.3460489e-11,2.0410162e-09,-3.1198724e-11,2.0356339e-09,-3.6080982e-11,2.0210749e-09,-4.0944536e-11
2.0347644e-09,-2.3426004e-11,2.0326734e-09,-2.3326837e-11,2.0306727e-09,-2.2955813e-11,2.028839e-09,-2.239449e-11,2.0272788e-09,-2.1571819e-11,2.0261446e-09,-2.0654659e-11,2.0253654e-09,-1.9609505e-11,2.0252418e-09,-1.854738e-11,2.025384e-09,-1.7469044e-11,2.027252e-09,-1.601401e-11,2.0332893e-09,-1.36003596e-11,2.040327e-09,-1.347606e-11,2.0472994e-09,-1.6159919e-11,2.0525086e-09,-1.8952805e-11,2.058705e-09,-2.305189e-11,2.062215e-09,-2.8099342e-11,2.0662356e-09,-3.4124002e-11,2.065672e-09,-4.0246577e-11,2.0651005e-09,-4.6884545e-11,2.057745e-09,-5.07498e-11,2.05336e-09,-5.254557e-11
2.0472166e-09,-2.2231298e-11,2.0456592e-09,-2.2222469e-11,2.0441109e-09,-2.2062085e-11,2.0425366e-09,-2.1744129e-11,2.0411042e-09,-2.11263e-11,2.039951e-09,-2.0224015e-11,2.0393118e-09,-1.8989988e-11,2.0393793e-09,-1.7519187e-11,2.0403987e-09,-1.5706953e-11,2.0433037e-09,-1.3754536e-11,2.0522641e-09,-8.106328e-12,2.0627033e-09,-7.0814847e-12,2.075054e-09,-9.036947e-12,2.0838193e-09,-1.5435243e-11,2.090054e-09,-2.2759229e-11,2.0904671e-09,-3.0896712e-11,2.090072e-09,-3.64963e-11,2.0861057e-09,-4.085114e-11,2.085847e-09,-4.1257667e-11,2.0847581e-09,-4.1693607e-11,2.090506e-09,-3.9193183e-11
2.0629007e-09,-1.846274e-11,2.0621242e-09,-1.8474281e-11,2.0613382e-09,-1.837291e-11,2.0605486e-09,-1.8123676e-11,2.0599933e-09,-1.7632656e-11,2.0596478e-09,-1.7020111e-11,2.0597701e-09,-1.6114722e-11,2.060406e-09,-1.5128792e-11,2.0617963e-09,-1.3822259e-11,2.064594e-09,-1.2418898e-11,2.072421e-09,-7.871472e-12,2.0821656e-09,-7.1395715e-12,2.093599e-09,-8.18576e-12,2.1033115e-09,-1.3272841e-11,2.109485e-09,-1.925919e-11,2.1120927e-09,-2.5768736e-11,2.1109687e-09,-2.983005e-11,2.109789e-09,-3.2454976e-11,2.108229e-09,-3.102134e-11,2.1112656e-09,-3.037138e-11,2.1139697e-09,-2.8649477e-11
2.0849698e-09,-1.32979365e-11,2.0844964e-09,-1.3257787e-11,2.0841253e-09,-1.30163606e-11,2.084021e-09,-1.2713682e-11,2.0841129e-09,-1.2337341e-11,2.0846067e-09,-1.1962539e-11,2.0852156e-09,-1.1683592e-11,2.0862756e-09,-1.1387807e-11,2.0872863e-09,-1.1193503e-11,2.0893896e-09,-1.0719721e-11,2.0929118e-09,-1.0753237e-11,2.0985977e-09,-1.0954903e-11,2.1029216e-09,-1.28266885e-11,2.1088828e-09,-1.3327625e-11,2.1137965e-09,-1.4589283e-11,2.1201636e-09,-1.5704736e-11,2.1240265e-09,-1.7697815e-11,2.1283508e-09,-1.9369088e-11,2.1288313e-09,-2.206953e-11,2.1293898e-09,-2.3276724e-11,2.1254734e-09,-2.5234254e-11
2.1129496e-09,-4.7496907e-12,2.1128537e-09,-4.7702766e-12,2.1127549e-09,-4.744543e-12,2.112778e-09,-4.7473523e-12,2.1128697e-09,-4.7674234e-12,2.1130873e-09,-4.9430655e-12,2.1132056e-09,-5.1798084e-12,2.113434e-09,-5.5637096e-12,2.1133062e-09,-6.085526e-12,2.1132407e-09,-6.5029405e-12,2.1121922e-09,-8.57834e-12,2.1121562e-09,-9.250395e-12,2.1110755e-09,-1.0145612e-11,2.1116016e-09,-7.821856e-12,2.113948e-09,-6.0445047e-12,2.1197586e-09,-2.8671518e-12,2.1265982e-09,-2.9097683e-12,2.133605e-09,-2.9981562e-12,2.1378725e-09,-7.10265e-12,2.1384823e-09,-8.802108e-12,2.1363715e-09,-1.1533964e-11
2.1441684e-09,3.921215e-12,2.1440878e-09,3.8236315e-12,2.1440756e-09,3.661516e-12,2.1438014e-09,3.2878706e-12,2.1434923e-09,2.8798053e-12,2.1427176e-09,2.34721e-12,2.1419975e-09,1.875867e-12,2.1405764e-09,1.2577515e-12,2.1393993e-09,8.1364304e-13,2.1366648e-09,-1.0691352e-13,2.1324822e-09,-5.37995e-13,2.1274131e-09,-2.4917934e-13,2.1244884e-09,2.3991646e-12,2.1223934e-09,4.253877e-12,2.1225341e-09,6.8907844e-12,2.1232216e-09,9.728505e-12,2.1269646e-09,1.1955028e-11,2.130837e-09,1.40956136e-11,2.137073e-09,1.565207e-11,2.1433366e-09,1.6677059e-11,2.1509585e-09,1.7129126e-11
2.173128e-09,8.950613e-12,2.172826e-09,8.925388e-12,2.1725435e-09,8.807616e-12,2.1720452e-09,8.545587e-12,2.171379e-09,8.2441345e-12,2.1703808e-09,7.853214e-12,2.1691622e-09,7.511968e-12,2.1674982e-09,7.1224246e-12,2.1656448e-09,6.8012002e-12,2.1626319e-09,6.2829737e-12,2.1573296e-09,6.528245e-12,2.150291e-09,8.36408e-12,2.146201e-09,1.2420443e-11,2.1421303e-09,1.43818854e-11,2.1400148e-09,1.769626e-11,2.1366016e-09,1.872309e-11,2.135193e-09,2.3127058e-11,2.1346767e-09,2.6231057e-11,2.139244e-09,3.269184e-11,2.1469786e-09,3.6147342e-11,2.160047e-09,3.9456112e-11
2.1945707e-09,1.2195863e-11,2.1946547e-09,1.21725225e-11,2.1946216e-09,1.2180889e-11,2.1946427e-09,1.2103163e-11,2.1944064e-09,1.1954231e-11,2.194136e-09,1.1799698e-11,2.1934508e-09,1.1564483e-11,2.192766e-09,1.1424948e-11,2.1913915e-09,1.1094201e-11,2.190014e-09,1.1064641e-11,2.185605e-09,1.0057999e-11,2.1802375e-09,1.1703888e-11,2.1733257e-09,1.3135393e-11,2.1669357e-09,1.6591334e-11,2.1612574e-09,2.0368197e-11,2.1568227e-09,2.379189e-11,2.1535145e-09,2.801858e-11,2.1516924e-09,3.1018604e-11,2.1517066e-09,3.4307102e-11,2.1518805e-09,3.5886506e-11,2.1555324e-09,3.793744e-11
2.208227e-09,1.58107e-11,2.2094553e-09,1.578756e-11,2.2106994e-09,1.5735602e-11,2.2118263e-09,1.5568992e-11,2.2128326e-09,1.5412036e-11,2.2136804e-09,1.5160815e-11,2.2143072e-09,1.4925788e-11,2.214755e-09,1.4638733e-11,2.2148583e-09,1.42987445e-11,2.2146334e-09,1.3908255e-11,2.2121684e-09,1.2061213e-11,2.207995e-09,1.15572985e-11,2.2001139e-09,1.115609e-11,2.1930535e-09,1.4970318e-11,2.1850837e-09,1.7891787e-11,2.1808961e-09,2.4266809e-11,2.1766788e-09,2.6335786e-11,2.1742346e-09,2.9092027e-11,2.1680746e-09,2.6993416e-11,2.160475e-09,2.5792098e-11,2.1472906e-09,2.3814756e-11
2.2189848e-09,1.8369743e-11,2.221236e-09,1.8270567e-11,2.2234894e-09,1.8179689e-11,2.2255635e-09,1.7989187e-11,2.2276727e-09,1.7810474e-11,2.2294664e-09,1.748873e-11,2.2312776e-09,1.7240235e-11,2.232598e-09,1.6764173e-11,2.2339433e-09,1.6440928e-11,2.2343165e-09,1.5635828e-11,2.2329476e-09,1.391702e-11,2.229216e-09,1.2149209e-11,2.223793e-09,1.2846472e-11,2.2182618e-09,1.4060105e-11,2.2116609e-09,1.577654e-11,2.2058315e-09,1.892892e-11,2.1988205e-09,2.0188597e-11,2.1921798e-09,2.2355845e-11,2.1825197e-09,2.1540571e-11,2.1734308e-09,2.1560347e-11,2.1575557e-09,1.8449128e-11
2.2321869e-09,1.8268283e-11,2.2342876e-09,1.8230058e-11,2.2364177e-09,1.8177026e-11,2.238522e-09,1.8020469e-11,2.240598e-09,1.7849371e-11,2.2425808e-09,1.7600643e-11,2.2445175e-09,1.7310015e-11,2.2461928e-09,1.69693e-11,2.2478897e-09,1.6608308e-11,2.2488578e-09,1.604031e-11,2.248654e-09,1.4647289e-11,2.2464826e-09,1.317159e-11,2.2446736e-09,1.31208785e-11,2.2402509e-09,1.0731475e-11,2.2354014e-09,1.0853334e-11,2.2266147e-09,8.225363e-12,2.217581e-09,1.0100407e-11,2.2070754e-09,1.1056569e-11,2.2001045e-09,1.5227678e-11,2.1945037e-09,1.8106542e-11,2.1929984e-09,1.9002813e-11
2.247829e-09,1.583208e-11,2.249195e-09,1.5787548e-11,2.2505109e-09,1.5687243e-11,2.2518285e-09,1.5539077e-11,2.253106e-09,1.5338144e-11,2.2544009e-09,1.5088132e-11,2.255615e-09,1.4794327e-11,2.2569075e-09,1.4503747e-11,2.2581088e-09,1.40383625e-11,2.2591773e-09,1.3633343e-11,2.259545e-09,1.1351784e-11,2.259571e-09,8.965743e-12,2.2589688e-09,5.0122536e-12,2.254689e-09,7.7782003e-13,2.2501847e-09,-2.3597999e-12,2.2421818e-09,-5.8556675e-12,2.2360804e-09,-5.5833034e-12,2.2294628e-09,-5.5171453e-12,2.2285485e-09,-1.7805802e-12,2.2281768e-09,-2.9000182e-14,2.2363003e-09,3.974278e-12
2.262976e-09,1.0848532e-11,2.2635778e-09,1.0778964e-11,2.2642377e-09,1.0716669e-11,2.2648508e-09,1.0481291e-11,2.265483e-09,1.0204501e-11,2.2660356e-09,9.786643e-12,2.2666393e-09,9.277936e-12,2.2670987e-09,8.58194e-12,2.267587e-09,7.708139e-12,2.267461e-09,6.5251784e-12,2.2662474e-09,2.1671098e-12,2.2666915e-09,-2.438917e-12,2.2645303e-09,-8.648902e-12,2.2632396e-09,-1.2414953e-11,2.260479e-09,-1.797122e-11,2.260277e-09,-1.9178678e-11,2.260919e-09,-2.282952e-11,2.2636915e-09,-2.411735e-11,2.266265e-09,-2.6554548e-11,2.2689022e-09,-2.889441e-11,2.27067e-09,-2.8002347e-11
2.2759437e-09,3.2317493e-12,2.2761992e-09,3.2032007e-12,2.2765638e-09,3.112128e-12,2.2769617e-09,2.8526135e-12,2.2774385e-09,2.4613642e-12,2.2778655e-09,1.7666425e-12,2.2781999e-09,8.82266e-13,2.2782893e-09,-3.611583e-13,2.2780493e-09,-1.8581983e-12,2.276718e-09,-3.7070342e-12,2.2732864e-09,-9.135047e-12,2.2732067e-09,-1.34637015e-11,2.272206e-09,-1.750161e-11,2.2758768e-09,-1.9841526e-11,2.2790536e-09,-2.3404256e-11,2.2871434e-09,-2.5399145e-11,2.2931879e-09,-3.0962368e-11,2.300781e-09,-3.5142625e-11,2.3025655e-09,-4.234476e-11,2.3039384e-09,-4.5792255e-11,2.2977371e-09,-5.011479e-11
2.2903688e-09,-6.781307e-12,2.2901763e-09,-6.863918e-12,2.2900333e-09,-6.9159635e-12,2.290083e-09,-7.11018e-12,2.2902733e-09,-7.485567e-12,2.2904736e-09,-8.094181e-12,2.2906521e-09,-8.940671e-12,2.2905324e-09,-9.9491014e-12,2.2903406e-09,-1.10726055e-11,2.2892053e-09,-1.2249573e-11,2.2876203e-09,-1.455851e-11,2.2889521e-09,-1.531278e-11,2.294287e-09,-1.524323e-11,2.3008948e-09,-1.7230379e-11,2.310535e-09,-1.8106537e-11,2.3190432e-09,-2.3298767e-11,2.3261175e-09,-2.725736e-11,2.330409e-09,-3.2796744e-11,2.3314781e-09,-3.766857e-11,2.3314208e-09,-3.894246e-11,2.3293636e-09,-4.2701554e-11
2.3107944e-09,-1.9095926e-11,2.3095494e-09,-1.907352e-11,2.3084608e-09,-1.9020103e-11,2.3073459e-09,-1.8930428e-11,2.3064557e-09,-1.869921e-11,2.305669e-09,-1.8433966e-11,2.3052333e-09,-1.7989924e-11,2.3050064e-09,-1.7476432e-11,2.305378e-09,-1.6699803e-11,2.3063564e-09,-1.5780722e-11,2.310763e-09,-1.1961251e-11,2.3162823e-09,-9.503692e-12,2.3263793e-09,-7.873578e-12,2.3342748e-09,-9.6504905e-12,2.3435545e-09,-1.14944755e-11,2.347711e-09,-1.6257495e-11,2.3519797e-09,-1.8248993e-11,2.3525824e-09,-2.113624e-11,2.3558473e-09,-1.9985296e-11,2.3586395e-09,-1.9893837e-11,2.3661844e-09,-1.7731514e-11
2.3370434e-09,-3.1030938e-11,2.334704e-09,-3.101225e-11,2.3322668e-09,-3.0676787e-11,2.329814e-09,-3.0050976e-11,2.3275166e-09,-2.894973e-11,2.3255953e-09,-2.7451692e-11,2.3242306e-09,-2.5457686e-11,2.3238498e-09,-2.3166698e-11,2.3242706e-09,-2.0428107e-11,2.327641e-09,-1.7307659e-11,2.3371682e-09,-9.250354e-12,2.3467257e-09,-5.461947e-12,2.3552347e-09,-4.7348076e-12,2.3625308e-09,-4.9620278e-12,2.3664852e-09,-7.777173e-12,2.3687214e-09,-7.79495e-12,2.3709696e-09,-8.3229725e-12,2.372922e-09,-7.0080235e-12,2.3784121e-09,-3.870221e-12,2.383336e-09,-4.178215e-12,2.3926394e-09,4.571054e-13
2.3646927e-09,-3.6664175e-11,2.3616287e-09,-3.6504886e-11,2.3584983e-09,-3.5980253e-11,2.355483e-09,-3.5058893e-11,2.3525368e-09,-3.363034e-11,2.3501945e-09,-3.1785175e-11,2.3481035e-09,-2.949871e-11,2.3473303e-09,-2.6838568e-11,2.3468143e-09,-2.3867278e-11,2.3500797e-09,-2.0208293e-11,2.3592746e-09,-1.1785765e-11,2.3679736e-09,-7.1988123e-12,2.3730296e-09,-5.585323e-12,2.3777593e-09,-2.7715636e-12,2.3793612e-09,-1.6302377e-12,2.3831566e-09,1.9903855e-12,2.385871e-09,3.2931177e-12,2.3904332e-09,5.68868e-12,2.3933506e-09,5.215612e-12,2.3956002e-09,5.570337e-12,2.396131e-09,5.0134168e-12
2.390796e-09,-3.058261e-11,2.387917e-09,-3.0482516e-11,2.3851006e-09,-3.0063164e-11,2.3823887e-09,-2.9443392e-11,2.3798532e-09,-2.85654e-11,2.3775097e-09,-2.753134e-11,2.3753768e-09,-2.627915e-11,2.3735605e-09,-2.4878512e-11,2.3719253e-09,-2.3157223e-11,2.3718596e-09,-2.093626e-11,2.3757125e-09,-1.4182005e-11,2.377981e-09,-8.573614e-12,2.3815658e-09,-2.5066123e-12,2.3843683e-09,2.9299686e-12,2.3887639e-09,9.201084e-12,2.3933968e-09,1.2718492e-11,2.3966356e-09,1.5205255e-11,2.3998907e-09,1.6208763e-11,2.3979827e-09,1.3674548e-11,2.3968056e-09,1.5064228e-11,2.3894133e-09,9.960152e-12
2.4156177e-09,-1.4717066e-11,2.4136666e-09,-1.471276e-11,2.4118425e-09,-1.4642723e-11,2.409885e-09,-1.4632623e-11,2.4079896e-09,-1.457381e-11,2.4057796e-09,-1.4576076e-11,2.4035933e-09,-1.4400498e-11,2.400927e-09,-1.4234724e-11,2.3984181e-09,-1.3646139e-11,2.3953197e-09,-1.313174e-11,2.3926543e-09,-8.411241e-12,2.3887106e-09,-2.4973608e-12,2.3898181e-09,6.428524e-12,2.3919993e-09,1.25354475e-11,2.3970852e-09,1.8657407e-11,2.4003106e-09,2.123457e-11,2.4027358e-09,2.3522944e-11,2.4026887e-09,2.4036233e-11,2.4011975e-09,2.4861915e-11,2.3999227e-09,2.5157956e-11,2.3965396e-09,2.42143e-11
2.4377271e-09,3.2993723e-12,2.4371098e-09,3.2174797e-12,2.4363902e-09,3.014766e-12,2.4353901e-09,2.6584301e-12,2.4340754e-09,2.3299275e-12,2.432454e-09,2.0154703e-12,2.4305304e-09,1.842488e-12,2.428381e-09,1.7576176e-12,2.4259088e-09,1.7875836e-12,2.4229243e-09,1.8233165e-12,2.4172895e-09,3.4764615e-12,2.4112907e-09,7.671841e-12,2.4069533e-09,1.2927238e-11,2.4056703e-09,1.8106364e-11,2.4051352e-09,2.1787988e-11,2.4053146e-09,2.5212945e-11,2.4069784e-09,2.8045295e-11,2.40716e-09,2.9574954e-11,2.4113502e-09,3.343203e-11,2.4126965e-09,3.2315293e-11,2.4198634e-09,3.730546e-11
2.4533326e-09,1.7852686e-11,2.4540627e-09,1.7777908e-11,2.4546167e-09,1.7654636e-11,2.4551146e-09,1.7384642e-11,2.455261e-09,1.7043937e-11,2.4552709e-09,1.6697211e-11,2.4548676e-09,1.6333084e-11,2.454459e-09,1.6025035e-11,2.4534326e-09,1.5496666e-11,2.4521885e-09,1.5090644e-11,2.447053e-09,1.2495852e-11,2.4407334e-09,1.257425e-11,2.431968e-09,1.1908488e-11,2.4238167e-09,1.5012751e-11,2.4173774e-09,1.8210985e-11,2.4139806e-09,2.3351253e-11,2.4147697e-09,2.7896182e-11,2.4179436e-09,3.1467856e-11,2.4242592e-09,3.4088937e-11,2.4289168e-09,3.463227e-11,2.4376512e-09,3.703678e-11
2.4611437e-09,2.9371807e-11,2.463513e-09,2.933174e-11,2.466029e-09,2.92189e-11,2.4684628e-09,2.8891858e-11,2.4709494e-09,2.8416885e-11,2.4732147e-09,2.7620059e-11,2.4753075e-09,2.6569713e-11,2.476784e-09,2.5219715e-11,2.4779243e-09,2.3552296e-11,2.4771654e-09,2.1481945e-11,2.4723243e-09,1.497314e-11,2.4652491e-09,1.0211294e-11,2.4557834e-09,7.371792e-12,2.4453548e-09,7.874889e-12,2.4367932e-09,1.0735756e-11,2.4314903e-09,1.5622557e-11,2.4288933e-09,2.018551e-11,2.4310038e-09,2.5532184e-11,2.432295e-09,2.66386e-11,2.4374882e-09,3.0601383e-11,2.437887e-09,2.7196365e-11
2.4671862e-09,3.7608163e-11,2.4713236e-09,3.7464348e-11,2.475553e-09,3.7149984e-11,2.479772e-09,3.651298e-11,2.484056e-09,3.550988e-11,2.4878932e-09,3.406167e-11,2.4915865e-09,3.2270794e-11,2.494194e-09,2.9977763e-11,2.4965772e-09,2.7488943e-11,2.495941e-09,2.4106698e-11,2.4904434e-09,1.5547055e-11,2.484695e-09,8.4403795e-12,2.477419e-09,5.0296915e-12,2.470958e-09,1.7920327e-12,2.462822e-09,1.1816208e-12,2.4563185e-09,2.0670082e-12,2.4483067e-09,3.692547e-12,2.4434523e-09,7.651888e-12,2.4378308e-09,1.0162867e-11,2.437302e-09,1.4125243e-11,2.43327e-09,1.2338823e-11
2.4794973e-09,3.7573774e-11,2.4838378e-09,3.7402168e-11,2.48816e-09,3.700963e-11,2.4924198e-09,3.6293264e-11,2.4965687e-09,3.5353807e-11,2.5005271e-09,3.4071815e-11,2.5041964e-09,3.2522877e-11,2.5074005e-09,3.06769e-11,2.5101947e-09,2.8455191e-11,2.5110674e-09,2.5744717e-11,2.5076288e-09,1.7525969e-11,2.5058382e-09,1.086208e-11,2.5025357e-09,4.1122023e-12,2.498467e-09,-3.0223267e-12,2.4916913e-09,-9.1819686e-12,2.4825155e-09,-1.5071992e-11,2.4719806e-09,-1.7770181e-11,2.460062e-09,-1.967162e-11,2.4515954e-09,-1.7507227e-11,2.442878e-09,-1.7892588e-11,2.4399172e-09,-1.4425981e-11
2.498731e-09,2.7522123e-11,2.501483e-09,2.7443953e-11,2.504219e-09,2.7325876e-11,2.5069846e-09,2.7095876e-11,2.5097815e-09,2.6786273e-11,2.512632e-09,2.6357725e-11,2.5155356e-09,2.5776692e-11,2.5184872e-09,2.504394e-11,2.521449e-09,2.3952658e-11,2.5240048e-09,2.2715283e-11,2.5254474e-09,1.6476598e-11,2.527535e-09,9.720383e-12,2.527561e-09,-5.162528e-13,2.5233677e-09,-1.003901e-11,2.5184552e-09,-2.0228914e-11,2.5088205e-09,-2.9962314e-11,2.500502e-09,-3.707822e-11,2.4887956e-09,-4.4596486e-11,2.4803102e-09,-4.782222e-11,2.4684847e-09,-5.2494394e-11,2.4616453e-09,-5.0629514e-11
2.5193967e-09,1.3135085e-11,2.520401e-09,1.31481735e-11,2.521566e-09,1.3228669e-11,2.5227767e-09,1.3254455e-11,2.5242155e-09,1.3288466e-11,2.5257407e-09,1.3196398e-11,2.527549e-09,1.3027422e-11,2.5293996e-09,1.2674439e-11,2.5316615e-09,1.2138604e-11,2.533698e-09,1.1275801e-11,2.537062e-09,7.1403274e-12,2.5410811e-09,1.1365195e-14,2.5427196e-09,-8.946847e-12,2.542032e-09,-1.7772062e-11,2.5399396e-09,-2.7526011e-11,2.5366214e-09,-3.571241e-11,2.5325817e-09,-4.5251785e-11,2.5274092e-09,-5.3019214e-11,2.5192401e-09,-6.137319e-11,2.5102411e-09,-6.5931434e-11,2.49652e-09,-6.991505e-11
2.5391196e-09,-1.4289764e-12,2.5393425e-09,-1.4902813e-12,2.539556e-09,-1.57835e-12,2.5398013e-09,-1.7460015e-12,2.5401006e-09,-1.9718305e-12,2.5404143e-09,-2.3312324e-12,2.5407625e-09,-2.7629717e-12,2.5410554e-09,-3.3649563e-12,2.5414124e-09,-3.9606044e-12,2.541544e-09,-4.813966e-12,2.5425904e-09,-6.926885e-12,2.5465605e-09,-1.0506058e-11,2.5499671e-09,-1.3737227e-11,2.555829e-09,-1.847413e-11,2.558593e-09,-2.3682764e-11,2.563646e-09,-2.863982e-11,2.5634934e-09,-3.5831397e-11,2.563797e-09,-4.0370134e-11,2.5578692e-09,-4.723576e-11,2.552991e-09,-4.8720146e-11,2.5420681e-09,-5.2976484e-11
2.5619395e-09,-1.8045237e-11,2.5606939e-09,-1.8081061e-11,2.5595066e-09,-1.8049716e-11,2.5583693e-09,-1.8093547e-11,2.5572704e-09,-1.8094514e-11,2.5562101e-09,-1.8154221e-11,2.5551312e-09,-1.8155442e-11,2.5541438e-09,-1.8138982e-11,2.553083e-09,-1.8017383e-11,2.5524032e-09,-1.7665827e-11,2.55258e-09,-1.5838336e-11,2.555736e-09,-1.2614299e-11,2.561754e-09,-1.0147998e-11,2.5697497e-09,-9.027606e-12,2.577762e-09,-8.582096e-12,2.5846996e-09,-1.0476554e-11,2.588629e-09,-1.160865e-11,2.5910625e-09,-1.329577e-11,2.5914058e-09,-1.3857419e-11,2.5913751e-09,-1.3801016e-11,2.5923943e-09,-1.3188682e-11
2.589287e-09,-3.455406e-11,2.5861377e-09,-3.44779e-11,2.5830227e-09,-3.4123416e-11,2.5799545e-09,-3.353632e-11,2.5770959e-09,-3.262891e-11,2.5744737e-09,-3.1523225e-11,2.5721723e-09,-3.0092616e-11,2.5703668e-09,-2.8476943e-11,2.5688864e-09,-2.65054e-11,2.5691307e-09,-2.399667e-11,2.5731328e-09,-1.617232e-11,2.5760556e-09,-8.68026e-12,2.5824518e-09,-2.2301997e-12,2.5873703e-09,3.7163363e-12,2.5955198e-09,8.527159e-12,2.6005154e-09,1.17324995e-11,2.6086362e-09,1.601785e-11,2.614052e-09,1.7410384e-11,2.6228855e-09,2.14267e-11,2.6296512e-09,2.1236944e-11,2.6402396e-09,2.4258805e-11
2.6170073e-09,-4.2984453e-11,2.6126765e-09,-4.2812698e-11,2.608409e-09,-4.2265226e-11,2.6041236e-09,-4.136177e-11,2.5999882e-09,-3.9952493e-11,2.596179e-09,-3.8103333e-11,2.592803e-09,-3.5754972e-11,2.5902118e-09,-3.2996748e-11,2.5883002e-09,-2.9650067e-11,2.5891915e-09,-2.5795768e-11,2.5958562e-09,-1.4119096e-11,2.599116e-09,-5.8669107e-12,2.6027192e-09,2.8090163e-12,2.6057434e-09,1.1030623e-11,2.6103193e-09,1.9142217e-11,2.6162588e-09,2.7887644e-11,2.6264042e-09,3.5034333e-11,2.6371163e-09,4.106394e-11,2.6515017e-09,4.5694407e-11,2.6647347e-09,4.735223e-11,2.6792264e-09,4.8886936e-11
